ticker,exchange,sector,industry,state_val,city,lat,lon,rpt_year,revenue_scaled,income_tax_scaled,net_income_scaled,market_cap,median_hh_income
SIRI,NASDAQ,Communication Services,Broadcasting,NY,New York,40.760864,-73.97971,2019,7794000000,283000000,914000000,33004400000,68486
SIVB,NASDAQ,Financials,Regional Banks,CA,Santa Clara,37.3544,-121.9692,2015,1047000000,229000000,344000000,6182800000,63636
SIVB,NASDAQ,Financials,Regional Banks,CA,Santa Clara,37.3544,-121.9692,2016,1193000000,250000000,383000000,8926320000,66637
SIVB,NASDAQ,Financials,Regional Banks,CA,Santa Clara,37.3544,-121.9692,2017,1465000000,355000000,491000000,12389810000,69759
SIVB,NASDAQ,Financials,Regional Banks,CA,Santa Clara,37.3544,-121.9692,2018,1970000000,352000000,974000000,10255680000,70489
SIVB,NASDAQ,Financials,Regional Banks,CA,Santa Clara,37.3544,-121.9692,2019,2309000000,426000000,1137000000,13054080000,75235
SJM,NYSE,Consumer Staples,Packaged Foods & Meats,OH,Orrville,40.8333,-81.7667,2016,7811000000,289000000,686000000,15239140000,53985
SJM,NYSE,Consumer Staples,Packaged Foods & Meats,OH,Orrville,40.8333,-81.7667,2017,7392000000,286000000,590000000,14411840000,59768
SJM,NYSE,Consumer Staples,Packaged Foods & Meats,OH,Orrville,40.8333,-81.7667,2018,7357000000,-478000000,1332000000,10564370000,61633
SJM,NYSE,Consumer Staples,Packaged Foods & Meats,OH,Orrville,40.8333,-81.7667,2019,7838000000,187000000,512000000,11766690000,56602
SJM,NYSE,Consumer Staples,Packaged Foods & Meats,OH,Orrville,40.8333,-81.7667,2020,7801000000,247000000,775000000,13118170000,0
SLB,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.750038,-95.47435,2015,35475000000,746000000,2072000000,88931250000,56473
SLB,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.750038,-95.47435,2016,27810000000,-278000000,-1687000000,113920000000,58146
SLB,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.750038,-95.47435,2017,30440000000,330000000,-1505000000,93537320000,59295
SLB,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.750038,-95.47435,2018,32815000000,447000000,2138000000,50259440000,59785
SLB,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.750038,-95.47435,2019,32917000000,-311000000,-10137000000,55677000000,61874
SLG,NYSE,Real Estate,Office REITs,NY,New York,40.75231,-73.975426,2015,1613000000,0,277000000,11749920000,58005
SLG,NYSE,Real Estate,Office REITs,NY,New York,40.75231,-73.975426,2016,1658000000,0,261000000,11292750000,61437
SLG,NYSE,Real Estate,Office REITs,NY,New York,40.75231,-73.975426,2017,1493000000,0,113000000,10395790000,62447
SLG,NYSE,Real Estate,Office REITs,NY,New York,40.75231,-73.975426,2018,1523000000,0,258000000,6879960000,67274
SLG,NYSE,Real Estate,Office REITs,NY,New York,40.75231,-73.975426,2019,1311000000,0,280000000,7534160000,68486
SNA,NYSE,Industrials,Industrial Machinery,WI,Kenosha,42.55875,-87.84275,2015,3593000000,221000000,479000000,10114370000,55425
SNA,NYSE,Industrials,Industrial Machinery,WI,Kenosha,42.55875,-87.84275,2016,3712000000,244000000,546000000,10104930000,59817
SNA,NYSE,Industrials,Industrial Machinery,WI,Kenosha,42.55875,-87.84275,2017,4000000000,251000000,558000000,10283700000,63451
SNA,NYSE,Industrials,Industrial Machinery,WI,Kenosha,42.55875,-87.84275,2018,4070000000,214000000,680000000,8281530000,62629
SNA,NYSE,Industrials,Industrial Machinery,WI,Kenosha,42.55875,-87.84275,2019,4068000000,212000000,694000000,9486400000,61747
SNPS,NASDAQ,Information Technology,Application Software,CA,Mountain View,37.3901,-122.0814,2016,2431000000,63000000,267000000,9123300000,66637
SNPS,NASDAQ,Information Technology,Application Software,CA,Mountain View,37.3901,-122.0814,2017,2728000000,247000000,137000000,13212200000,69759
SNPS,NASDAQ,Information Technology,Application Software,CA,Mountain View,37.3901,-122.0814,2018,3120000000,-69000000,433000000,12888720000,70489
SNPS,NASDAQ,Information Technology,Application Software,CA,Mountain View,37.3901,-122.0814,2019,3359000000,13000000,532000000,21436800000,75235
SNPS,NASDAQ,Information Technology,Application Software,CA,Mountain View,37.3901,-122.0814,2020,3685000000,-25000000,664000000,39979680000,0
SO,NYSE,Utilities,Electric Utilities,GA,Atlanta,33.7485,-84.3915,2015,17494000000,1194000000,2421000000,42766060000,50768
SO,NYSE,Utilities,Electric Utilities,GA,Atlanta,33.7485,-84.3915,2016,19861000000,951000000,2493000000,47124020000,53527
SO,NYSE,Utilities,Electric Utilities,GA,Atlanta,33.7485,-84.3915,2017,23115000000,142000000,880000000,48474720000,57016
SO,NYSE,Utilities,Electric Utilities,GA,Atlanta,33.7485,-84.3915,2018,23615000000,449000000,2242000000,45018000000,55821
SO,NYSE,Utilities,Electric Utilities,GA,Atlanta,33.7485,-84.3915,2019,21194000000,1798000000,4754000000,67139800000,58700
SPG,NYSE,Real Estate,Retail REITs,IN,Indianapolis,39.767166,-86.16223,2015,5269000000,20000000,1577000000,60276400000,51983
SPG,NYSE,Real Estate,Retail REITs,IN,Indianapolis,39.767166,-86.16223,2016,5428000000,30000000,1754000000,55610710000,56094
SPG,NYSE,Real Estate,Retail REITs,IN,Indianapolis,39.767166,-86.16223,2017,5532000000,23000000,1944000000,53582880000,58873
SPG,NYSE,Real Estate,Retail REITs,IN,Indianapolis,39.767166,-86.16223,2018,5650000000,37000000,2151000000,52076900000,59892
SPG,NYSE,Real Estate,Retail REITs,IN,Indianapolis,39.767166,-86.16223,2019,5674000000,30000000,2087000000,45879680000,56303
SPGI,NYSE,Financials,Financial Exchanges & Data,NY,New York,40.704014,-74.00908,2015,5313000000,547000000,1156000000,27109500000,58005
SPGI,NYSE,Financials,Financial Exchanges & Data,NY,New York,40.704014,-74.00908,2016,5661000000,960000000,2106000000,28498100000,61437
SPGI,NYSE,Financials,Financial Exchanges & Data,NY,New York,40.704014,-74.00908,2017,6063000000,823000000,1496000000,43874600000,62447
SPGI,NYSE,Financials,Financial Exchanges & Data,NY,New York,40.704014,-74.00908,2018,6258000000,560000000,1958000000,42994820000,67274
SPGI,NYSE,Financials,Financial Exchanges & Data,NY,New York,40.704014,-74.00908,2019,6699000000,627000000,2123000000,67443350000,68486
SPLK,NASDAQ,Information Technology,Application Software,CA,San Francisco,37.782505,-122.39126,2016,668000000,-8000000,-279000000,6496050000,66637
SPLK,NASDAQ,Information Technology,Application Software,CA,San Francisco,37.782505,-122.39126,2017,950000000,6000000,-355000000,11100560000,69759
SPLK,NASDAQ,Information Technology,Application Software,CA,San Francisco,37.782505,-122.39126,2018,1309000000,1000000,-190000000,14679000000,70489
SPLK,NASDAQ,Information Technology,Application Software,CA,San Francisco,37.782505,-122.39126,2019,1803000000,12000000,-276000000,21866420000,75235
SPLK,NASDAQ,Information Technology,Application Software,CA,San Francisco,37.782505,-122.39126,2020,2359000000,5000000,-337000000,27390400000,0
SRE,NYSE,Utilities,Multi-Utilities,CA,San Diego,32.710262,-117.157394,2015,10175000000,341000000,1350000000,23596510000,63636
SRE,NYSE,Utilities,Multi-Utilities,CA,San Diego,32.710262,-117.157394,2016,10195000000,389000000,1371000000,25260640000,66637
SRE,NYSE,Utilities,Multi-Utilities,CA,San Diego,32.710262,-117.157394,2017,11198000000,1276000000,257000000,26943840000,69759
SRE,NYSE,Utilities,Multi-Utilities,CA,San Diego,32.710262,-117.157394,2018,10077000000,-49000000,862000000,29211300000,70489
SRE,NYSE,Utilities,Multi-Utilities,CA,San Diego,32.710262,-117.157394,2019,10810000000,315000000,1835000000,42717360000,75235
STT,NYSE,Financials,Asset Management & Custody Banks,MA,Boston,42.3581,-71.0636,2015,2488000000,318000000,1980000000,27473040000,67861
STT,NYSE,Financials,Asset Management & Custody Banks,MA,Boston,42.3581,-71.0636,2016,2512000000,-22000000,2143000000,30777120000,72266
STT,NYSE,Financials,Asset Management & Custody Banks,MA,Boston,42.3581,-71.0636,2017,2908000000,722000000,2177000000,37091800000,73227
STT,NYSE,Financials,Asset Management & Custody Banks,MA,Boston,42.3581,-71.0636,2018,3662000000,508000000,2593000000,23714320000,86345
STT,NYSE,Financials,Asset Management & Custody Banks,MA,Boston,42.3581,-71.0636,2019,3941000000,470000000,2242000000,29583400000,81215
STZ,NYSE,Consumer Staples,Distillers & Vintners,NY,Victor,43.028385,-77.43796,2016,6546000000,441000000,1055000000,34494750000,61437
STZ,NYSE,Consumer Staples,Distillers & Vintners,NY,Victor,43.028385,-77.43796,2017,7330000000,554000000,1535000000,51428250000,62447
STZ,NYSE,Consumer Staples,Distillers & Vintners,NY,Victor,43.028385,-77.43796,2018,7582000000,23000000,2303000000,32324820000,67274
STZ,NYSE,Consumer Staples,Distillers & Vintners,NY,Victor,43.028385,-77.43796,2019,8116000000,686000000,3436000000,37191000000,68486
STZ,NYSE,Consumer Staples,Distillers & Vintners,NY,Victor,43.028385,-77.43796,2020,8344000000,-967000000,-12000000,40788090000,0
SWK,NYSE,Industrials,Industrial Machinery,CT,New Britain,41.693882,-72.80528,2015,11172000000,249000000,904000000,16329690000,72889
SWK,NYSE,Industrials,Industrial Machinery,CT,New Britain,41.693882,-72.80528,2016,11407000000,261000000,965000000,16974120000,75923
SWK,NYSE,Industrials,Industrial Machinery,CT,New Britain,41.693882,-72.80528,2017,12967000000,301000000,1227000000,25792880000,72780
SWK,NYSE,Industrials,Industrial Machinery,CT,New Britain,41.693882,-72.80528,2018,13982000000,416000000,605000000,18200480000,72812
SWK,NYSE,Industrials,Industrial Machinery,CT,New Britain,41.693882,-72.80528,2019,14442000000,161000000,956000000,25026740000,78444
SWKS,NASDAQ,Information Technology,Semiconductors,MA,Woburn,42.498444,-71.16569,2016,3289000000,205000000,995000000,14334720000,72266
SWKS,NASDAQ,Information Technology,Semiconductors,MA,Woburn,42.498444,-71.16569,2017,3651000000,247000000,1010000000,17755650000,73227
SWKS,NASDAQ,Information Technology,Semiconductors,MA,Woburn,42.498444,-71.16569,2018,3868000000,414000000,918000000,12264660000,86345
SWKS,NASDAQ,Information Technology,Semiconductors,MA,Woburn,42.498444,-71.16569,2019,3377000000,107000000,854000000,21154000000,81215
SWKS,NASDAQ,Information Technology,Semiconductors,MA,Woburn,42.498444,-71.16569,2020,3356000000,77000000,815000000,25705700000,0
SYF,NYSE,Financials,Consumer Finance,CT,Stamford,41.096535,-73.56404,2015,10882000000,1317000000,2214000000,25422760000,72889
SYF,NYSE,Financials,Consumer Finance,CT,Stamford,41.096535,-73.56404,2016,12220000000,1319000000,2251000000,30176640000,75923
SYF,NYSE,Financials,Consumer Finance,CT,Stamford,41.096535,-73.56404,2017,13758000000,1389000000,1935000000,30888000000,72780
SYF,NYSE,Financials,Consumer Finance,CT,Stamford,41.096535,-73.56404,2018,15154000000,854000000,2790000000,17524620000,72812
SYF,NYSE,Financials,Consumer Finance,CT,Stamford,41.096535,-73.56404,2019,15603000000,1140000000,3747000000,24270740000,78444
SYK,NYSE,Health Care,Health Care Equipment,MI,Kalamazoo,42.24184,-85.55648,2015,9946000000,296000000,1439000000,35410140000,54203
SYK,NYSE,Health Care,Health Care Equipment,MI,Kalamazoo,42.24184,-85.55648,2016,11325000000,274000000,1647000000,45407990000,57091
SYK,NYSE,Health Care,Health Care Equipment,MI,Kalamazoo,42.24184,-85.55648,2017,12444000000,1043000000,1020000000,58839200000,57700
SYK,NYSE,Health Care,Health Care Equipment,MI,Kalamazoo,42.24184,-85.55648,2018,13601000000,-1197000000,3553000000,59565000000,60449
SYK,NYSE,Health Care,Health Care Equipment,MI,Kalamazoo,42.24184,-85.55648,2019,14884000000,479000000,2083000000,79777200000,57144
SYY,NYSE,Consumer Staples,Food Distributors,TX,Houston,29.759052,-95.61873,2016,50367000000,483000000,950000000,31948490000,58146
SYY,NYSE,Consumer Staples,Food Distributors,TX,Houston,29.759052,-95.61873,2017,55371000000,624000000,1143000000,33340770000,59295
SYY,NYSE,Consumer Staples,Food Distributors,TX,Houston,29.759052,-95.61873,2018,58727000000,525000000,1431000000,33147140000,59785
SYY,NYSE,Consumer Staples,Food Distributors,TX,Houston,29.759052,-95.61873,2019,60114000000,332000000,1674000000,44737420000,61874
SYY,NYSE,Consumer Staples,Food Distributors,TX,Houston,29.759052,-95.61873,2020,52893000000,78000000,215000000,37223880000,0
T,NYSE,Communication Services,Integrated Telecommunication Services,TX,Dallas,32.77971,-96.79927,2015,146801000000,7005000000,13345000000,194279000000,56473
T,NYSE,Communication Services,Integrated Telecommunication Services,TX,Dallas,32.77971,-96.79927,2016,163786000000,6479000000,12976000000,263218000000,58146
T,NYSE,Communication Services,Integrated Telecommunication Services,TX,Dallas,32.77971,-96.79927,2017,160546000000,-14708000000,29450000000,240395000000,59295
T,NYSE,Communication Services,Integrated Telecommunication Services,TX,Dallas,32.77971,-96.79927,2018,170805000000,4920000000,19370000000,194243000000,59785
T,NYSE,Communication Services,Integrated Telecommunication Services,TX,Dallas,32.77971,-96.79927,2019,181265000000,3493000000,13903000000,287160000000,61874
TAP,NYSE,Consumer Staples,Brewers,CO,Denver,39.747143,-104.98969,2015,3568000000,52000000,356000000,17469120000,66596
TAP,NYSE,Consumer Staples,Brewers,CO,Denver,39.747143,-104.98969,2016,4885000000,1055000000,1996000000,20727030000,70566
TAP,NYSE,Consumer Staples,Brewers,CO,Denver,39.747143,-104.98969,2017,11003000000,-205000000,1566000000,17809190000,74172
TAP,NYSE,Consumer Staples,Brewers,CO,Denver,39.747143,-104.98969,2018,10770000000,225000000,1117000000,12186720000,73034
TAP,NYSE,Consumer Staples,Brewers,CO,Denver,39.747143,-104.98969,2019,10579000000,234000000,242000000,11696300000,72331
TDG,NYSE,Industrials,Aerospace & Defense,OH,Cleveland,41.5039,-81.689964,2016,3171000000,182000000,583000000,13941760000,53985
TDG,NYSE,Industrials,Aerospace & Defense,OH,Cleveland,41.5039,-81.689964,2017,3504000000,209000000,469000000,15378720000,59768
TDG,NYSE,Industrials,Aerospace & Defense,OH,Cleveland,41.5039,-81.689964,2018,3811000000,24000000,905000000,19043360000,61633
TDG,NYSE,Industrials,Aerospace & Defense,OH,Cleveland,41.5039,-81.689964,2019,5223000000,222000000,728000000,31360000000,56602
TDG,NYSE,Industrials,Aerospace & Defense,OH,Cleveland,41.5039,-81.689964,2020,5107000000,87000000,467000000,34582470000,0
TDY,NYSE,Industrials,Aerospace & Defense,CA,Thousand Oaks,34.1894,-118.875,2015,2298000000,63000000,196000000,3193200000,63636
TDY,NYSE,Industrials,Aerospace & Defense,CA,Thousand Oaks,34.1894,-118.875,2016,2150000000,50000000,191000000,4428000000,66637
TDY,NYSE,Industrials,Aerospace & Defense,CA,Thousand Oaks,34.1894,-118.875,2017,2604000000,60000000,227000000,6521400000,69759
TDY,NYSE,Industrials,Aerospace & Defense,CA,Thousand Oaks,34.1894,-118.875,2018,2902000000,60000000,334000000,7661590000,70489
TDY,NYSE,Industrials,Aerospace & Defense,CA,Thousand Oaks,34.1894,-118.875,2019,3164000000,71000000,402000000,13168520000,75235
TER,NASDAQ,Information Technology,Semiconductor Equipment,MA,North Reading,42.556522,-71.13386,2015,1640000000,47000000,206000000,4402710000,67861
TER,NASDAQ,Information Technology,Semiconductor Equipment,MA,North Reading,42.556522,-71.13386,2016,1753000000,-12000000,-43000000,5156200000,72266
TER,NASDAQ,Information Technology,Semiconductor Equipment,MA,North Reading,42.556522,-71.13386,2017,2137000000,267000000,258000000,8457740000,73227
TER,NASDAQ,Information Technology,Semiconductor Equipment,MA,North Reading,42.556522,-71.13386,2018,2101000000,16000000,452000000,6056340000,86345
TER,NASDAQ,Information Technology,Semiconductor Equipment,MA,North Reading,42.556522,-71.13386,2019,2295000000,58000000,467000000,12206010000,81215
TFC,NYSE,Financials,Regional Banks,NC,Charlotte,35.228146,-80.84172,2015,6327000000,794000000,2084000000,28659980000,50797
TFC,NYSE,Financials,Regional Banks,NC,Charlotte,35.228146,-80.84172,2016,7066000000,1058000000,2426000000,38321300000,53764
TFC,NYSE,Financials,Regional Banks,NC,Charlotte,35.228146,-80.84172,2017,7374000000,911000000,2394000000,40322920000,50343
TFC,NYSE,Financials,Regional Banks,NC,Charlotte,35.228146,-80.84172,2018,8120000000,803000000,3237000000,33919560000,53369
TFC,NYSE,Financials,Regional Banks,NC,Charlotte,35.228146,-80.84172,2019,9409000000,782000000,3224000000,45900800000,54602
TFX,NYSE,Health Care,Health Care Equipment,PA,Wayne,40.0755,-75.424286,2015,1810000000,8000000,236000000,6309600000,60389
TFX,NYSE,Health Care,Health Care Equipment,PA,Wayne,40.0755,-75.424286,2016,1868000000,8000000,237000000,7735200000,60979
TFX,NYSE,Health Care,Health Care Equipment,PA,Wayne,40.0755,-75.424286,2017,2146000000,130000000,155000000,11694540000,63173
TFX,NYSE,Health Care,Health Care Equipment,PA,Wayne,40.0755,-75.424286,2018,2448000000,23000000,196000000,12148560000,64524
TFX,NYSE,Health Care,Health Care Equipment,PA,Wayne,40.0755,-75.424286,2019,2595000000,-122000000,462000000,17692680000,61744
TGT,NYSE,Consumer Discretionary,General Merchandise Stores,MN,Minneapolis,44.97389,-93.274765,2016,73785000000,1602000000,3321000000,45721590000,70218
TGT,NYSE,Consumer Discretionary,General Merchandise Stores,MN,Minneapolis,44.97389,-93.274765,2017,69495000000,1296000000,2669000000,38040750000,71920
TGT,NYSE,Consumer Discretionary,General Merchandise Stores,MN,Minneapolis,44.97389,-93.274765,2018,72714000000,722000000,2908000000,36349500000,71817
TGT,NYSE,Consumer Discretionary,General Merchandise Stores,MN,Minneapolis,44.97389,-93.274765,2019,75356000000,746000000,2930000000,68335930000,71306
TGT,NYSE,Consumer Discretionary,General Merchandise Stores,MN,Minneapolis,44.97389,-93.274765,2020,78112000000,921000000,3269000000,90398040000,0
TIF,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NY,New York,40.762627,-73.974205,2016,4105000000,246000000,464000000,9988470000,61437
TIF,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NY,New York,40.762627,-73.974205,2017,4002000000,231000000,446000000,13097700000,62447
TIF,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NY,New York,40.762627,-73.974205,2018,4170000000,390000000,370000000,10063750000,67274
TIF,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NY,New York,40.762627,-73.974205,2019,4442000000,157000000,586000000,16572600000,68486
TIF,NYSE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",NY,New York,40.762627,-73.974205,2020,4424000000,149000000,541000000,16001520000,0
TJX,NYSE,Consumer Discretionary,Apparel Retail,MA,Framingham,42.30869,-71.382706,2016,30945000000,1381000000,2278000000,51351355000,72266
TJX,NYSE,Consumer Discretionary,Apparel Retail,MA,Framingham,42.30869,-71.382706,2017,33184000000,1425000000,2298000000,50807670000,73227
TJX,NYSE,Consumer Discretionary,Apparel Retail,MA,Framingham,42.30869,-71.382706,2018,35865000000,1249000000,2608000000,57804080000,86345
TJX,NYSE,Consumer Discretionary,Apparel Retail,MA,Framingham,42.30869,-71.382706,2019,38973000000,1113000000,3060000000,76874540000,81215
